patient,metric,strategy,delta,rep
P4,score_T_cell_activity,contiguous,0.006298480947443291,19.0
P4,score_Myeloid_inflammation,contiguous,0.055975238728728775,19.0
P4,tumour_immune_contact,contiguous,-0.8268398268398268,19.0
P4,frac_Tumour,contiguous,-0.06493506493506493,20.0
P4,frac_Immune,contiguous,0.05627705627705626,20.0
P4,score_Estrogen_response,contiguous,0.15971628488221312,20.0
P4,score_Proliferation,contiguous,-0.06297058352937886,20.0
P4,score_T_cell_activity,contiguous,0.037447700162639166,20.0
P4,score_Myeloid_inflammation,contiguous,0.11857650504017953,20.0
P4,tumour_immune_contact,contiguous,-0.14862914862914856,20.0
P4,frac_Tumour,contiguous,0.38816738816738816,21.0
P4,frac_Immune,contiguous,-0.41125541125541126,21.0
P4,score_Estrogen_response,contiguous,0.4556898372668204,21.0
P4,score_Proliferation,contiguous,0.04365809459039709,21.0
P4,score_T_cell_activity,contiguous,-0.0188468077260043,21.0
P4,score_Myeloid_inflammation,contiguous,-0.09306971860997408,21.0
P4,tumour_immune_contact,contiguous,-0.8383838383838383,21.0
P4,frac_Tumour,contiguous,0.08658008658008659,22.0
P4,frac_Immune,contiguous,-0.4083694083694084,22.0
P4,score_Estrogen_response,contiguous,0.020890879152525063,22.0
P4,score_Proliferation,contiguous,-0.023978011781564706,22.0
P4,score_T_cell_activity,contiguous,0.005511904053682505,22.0
P4,score_Myeloid_inflammation,contiguous,0.04545294811626247,22.0
P4,tumour_immune_contact,contiguous,-0.8268398268398268,22.0
P4,frac_Tumour,contiguous,-0.04906204906204906,23.0
P4,frac_Immune,contiguous,-0.18614718614718614,23.0
P4,score_Estrogen_response,contiguous,0.3292457059308423,23.0
P4,score_Proliferation,contiguous,-0.05896189731232263,23.0
P4,score_T_cell_activity,contiguous,0.00718363862485243,23.0
P4,score_Myeloid_inflammation,contiguous,0.03978951165335264,23.0
P4,tumour_immune_contact,contiguous,-0.40692640692640686,23.0
P4,frac_Tumour,contiguous,0.22510822510822512,24.0
P4,frac_Immune,contiguous,-0.35353535353535354,24.0
P4,score_Estrogen_response,contiguous,0.4710367106127972,24.0
P4,score_Proliferation,contiguous,0.008347632489695757,24.0
P4,score_T_cell_activity,contiguous,-0.012967736491501269,24.0
P4,score_Myeloid_inflammation,contiguous,-0.05108953514335942,24.0
P4,tumour_immune_contact,contiguous,-0.7301587301587301,24.0
P4,frac_Tumour,contiguous,0.2525252525252525,25.0
P4,frac_Immune,contiguous,-0.33044733044733043,25.0
P4,score_Estrogen_response,contiguous,0.5384178786457382,25.0
P4,score_Proliferation,contiguous,-0.002906566908507412,25.0
P4,score_T_cell_activity,contiguous,-0.010131660525508544,25.0
P4,score_Myeloid_inflammation,contiguous,-0.0507409279914679,25.0
P4,tumour_immune_contact,contiguous,-0.6479076479076479,25.0
P4,frac_Tumour,contiguous,-0.08225108225108224,26.0
P4,frac_Immune,contiguous,0.02020202020202022,26.0
P4,score_Estrogen_response,contiguous,0.15806451579867192,26.0
P4,score_Proliferation,contiguous,-0.05872046784357263,26.0
P4,score_T_cell_activity,contiguous,0.03464124797054816,26.0
P4,score_Myeloid_inflammation,contiguous,0.11707020073505567,26.0
P4,tumour_immune_contact,contiguous,-0.1673881673881673,26.0
P4,frac_Tumour,contiguous,0.2005772005772006,27.0
P4,frac_Immune,contiguous,-0.4069264069264069,27.0
P4,score_Estrogen_response,contiguous,0.15985970272916517,27.0
P4,score_Proliferation,contiguous,-0.02382943865462537,27.0
P4,score_T_cell_activity,contiguous,0.010437876975543752,27.0
P4,score_Myeloid_inflammation,contiguous,0.058918761089080986,27.0
P4,tumour_immune_contact,contiguous,-0.8210678210678211,27.0
P4,frac_Tumour,contiguous,-0.10533910533910533,28.0
P4,frac_Immune,contiguous,-0.06493506493506496,28.0
P4,score_Estrogen_response,contiguous,0.21073677889967868,28.0
P4,score_Proliferation,contiguous,-0.05425243358375738,28.0
P4,score_T_cell_activity,contiguous,0.022022342343857,28.0
P4,score_Myeloid_inflammation,contiguous,0.0832859541504446,28.0
P4,tumour_immune_contact,contiguous,-0.2857142857142857,28.0
P4,frac_Tumour,contiguous,0.31313131313131315,29.0
P4,frac_Immune,contiguous,-0.4098124098124098,29.0
P4,score_Estrogen_response,contiguous,0.5044175203135537,29.0
P4,score_Proliferation,contiguous,0.03212137549697247,29.0
P4,score_T_cell_activity,contiguous,-0.021678226467062,29.0
P4,score_Myeloid_inflammation,contiguous,-0.11713294509758068,29.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,29.0
P4,frac_Tumour,contiguous,0.4025974025974026,30.0
P4,frac_Immune,contiguous,-0.3852813852813853,30.0
P4,score_Estrogen_response,contiguous,0.6566425777943704,30.0
P4,score_Proliferation,contiguous,0.014566703641801581,30.0
P4,score_T_cell_activity,contiguous,-0.018094917110998227,30.0
P4,score_Myeloid_inflammation,contiguous,-0.12353537256033628,30.0
P4,tumour_immune_contact,contiguous,-0.7748917748917749,30.0
P4,frac_Tumour,contiguous,-0.03030303030303029,31.0
P4,frac_Immune,contiguous,-0.051948051948051965,31.0
P4,score_Estrogen_response,contiguous,0.265096426968018,31.0
P4,score_Proliferation,contiguous,-0.0617593446690935,31.0
P4,score_T_cell_activity,contiguous,0.02160081040963212,31.0
P4,score_Myeloid_inflammation,contiguous,0.09638220036161119,31.0
P4,tumour_immune_contact,contiguous,-0.25829725829725825,31.0
P4,frac_Tumour,contiguous,0.08658008658008659,32.0
P4,frac_Immune,contiguous,-0.4083694083694084,32.0
P4,score_Estrogen_response,contiguous,0.017938992480884375,32.0
P4,score_Proliferation,contiguous,-0.024809092150806573,32.0
P4,score_T_cell_activity,contiguous,0.004544506231468913,32.0
P4,score_Myeloid_inflammation,contiguous,0.04841214294181701,32.0
P4,tumour_immune_contact,contiguous,-0.8268398268398268,32.0
P4,frac_Tumour,contiguous,0.2987012987012987,33.0
P4,frac_Immune,contiguous,-0.4098124098124098,33.0
P4,score_Estrogen_response,contiguous,0.5488166146939039,33.0
P4,score_Proliferation,contiguous,0.02376540313172303,33.0
P4,score_T_cell_activity,contiguous,-0.022095171880915792,33.0
P4,score_Myeloid_inflammation,contiguous,-0.10202591964945656,33.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,33.0
P4,frac_Tumour,contiguous,-0.07936507936507936,34.0
P4,frac_Immune,contiguous,0.0,34.0
P4,score_Estrogen_response,contiguous,0.17518895926805417,34.0
P4,score_Proliferation,contiguous,-0.06389475810236613,34.0
P4,score_T_cell_activity,contiguous,0.030743280151202628,34.0
P4,score_Myeloid_inflammation,contiguous,0.1009641034695132,34.0
P4,tumour_immune_contact,contiguous,-0.20634920634920628,34.0
P4,frac_Tumour,contiguous,0.23520923520923523,35.0
P4,frac_Immune,contiguous,-0.4098124098124098,35.0
P4,score_Estrogen_response,contiguous,0.1955890145307484,35.0
P4,score_Proliferation,contiguous,0.012444262986909739,35.0
P4,score_T_cell_activity,contiguous,-0.004433871485063175,35.0
P4,score_Myeloid_inflammation,contiguous,-0.0025883522538503005,35.0
P4,tumour_immune_contact,contiguous,-0.8326118326118326,35.0
P4,frac_Tumour,contiguous,-0.06926406926406925,36.0
P4,frac_Immune,contiguous,0.0505050505050505,36.0
P4,score_Estrogen_response,contiguous,0.15193409235368294,36.0
P4,score_Proliferation,contiguous,-0.06456472361180302,36.0
P4,score_T_cell_activity,contiguous,0.03869612540387584,36.0
P4,score_Myeloid_inflammation,contiguous,0.11596762030918484,36.0
P4,tumour_immune_contact,contiguous,-0.14141414141414133,36.0
P4,frac_Tumour,contiguous,0.3405483405483406,37.0
P4,frac_Immune,contiguous,-0.4098124098124098,37.0
P4,score_Estrogen_response,contiguous,0.332791248572497,37.0
P4,score_Proliferation,contiguous,0.02441328885702457,37.0
P4,score_T_cell_activity,contiguous,-0.010409491177103082,37.0
P4,score_Myeloid_inflammation,contiguous,-0.04033517692879803,37.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,37.0
P4,frac_Tumour,contiguous,0.1919191919191919,38.0
P4,frac_Immune,contiguous,-0.4069264069264069,38.0
P4,score_Estrogen_response,contiguous,0.17836587938736848,38.0
P4,score_Proliferation,contiguous,-0.020713258916363674,38.0
P4,score_T_cell_activity,contiguous,0.010068112362590623,38.0
P4,score_Myeloid_inflammation,contiguous,0.06106100536250637,38.0
P4,tumour_immune_contact,contiguous,-0.8210678210678211,38.0
P4,frac_Tumour,contiguous,-0.09956709956709955,39.0
P4,frac_Immune,contiguous,-0.049062049062049085,39.0
P4,score_Estrogen_response,contiguous,0.21917870193510053,39.0
P4,score_Proliferation,contiguous,-0.05216398236917317,39.0
P4,score_T_cell_activity,contiguous,0.023413931620931795,39.0
P4,score_Myeloid_inflammation,contiguous,0.08419374409521149,39.0
P4,tumour_immune_contact,contiguous,-0.26695526695526695,39.0
P4,frac_Tumour,contiguous,0.3318903318903319,40.0
P4,frac_Immune,contiguous,-0.4098124098124098,40.0
P4,score_Estrogen_response,contiguous,0.31976427531394236,40.0
P4,score_Proliferation,contiguous,0.02652124716543247,40.0
P4,score_T_cell_activity,contiguous,-0.009861919184765682,40.0
P4,score_Myeloid_inflammation,contiguous,-0.041244786740780484,40.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,40.0
P4,frac_Tumour,contiguous,-0.04906204906204906,41.0
P4,frac_Immune,contiguous,-0.15295815295815296,41.0
P4,score_Estrogen_response,contiguous,0.32307818581472497,41.0
P4,score_Proliferation,contiguous,-0.060825931530223386,41.0
P4,score_T_cell_activity,contiguous,0.010736950644032682,41.0
P4,score_Myeloid_inflammation,contiguous,0.04513538681797521,41.0
P4,tumour_immune_contact,contiguous,-0.36507936507936506,41.0
P4,frac_Tumour,contiguous,0.3939393939393939,42.0
P4,frac_Immune,contiguous,-0.3823953823953824,42.0
P4,score_Estrogen_response,contiguous,0.6485092839567944,42.0
P4,score_Proliferation,contiguous,0.017838626600314517,42.0
P4,score_T_cell_activity,contiguous,-0.017446586793596706,42.0
P4,score_Myeloid_inflammation,contiguous,-0.11420526893000377,42.0
P4,tumour_immune_contact,contiguous,-0.7705627705627706,42.0
P4,frac_Tumour,contiguous,0.24963924963924963,43.0
P4,frac_Immune,contiguous,-0.3722943722943723,43.0
P4,score_Estrogen_response,contiguous,0.5775969529616107,43.0
P4,score_Proliferation,contiguous,-0.015708170147513936,43.0
P4,score_T_cell_activity,contiguous,-0.011405281237074804,43.0
P4,score_Myeloid_inflammation,contiguous,-0.08406273673851457,43.0
P4,tumour_immune_contact,contiguous,-0.7359307359307359,43.0
P4,frac_Tumour,contiguous,0.17460317460317462,44.0
P4,frac_Immune,contiguous,-0.17893217893217894,44.0
P4,score_Estrogen_response,contiguous,0.4440051891666144,44.0
P4,score_Proliferation,contiguous,-0.04032702942842143,44.0
P4,score_T_cell_activity,contiguous,0.011458523213362154,44.0
P4,score_Myeloid_inflammation,contiguous,0.04439212753267074,44.0
P4,tumour_immune_contact,contiguous,-0.46753246753246747,44.0
P4,frac_Tumour,contiguous,0.4025974025974026,45.0
P4,frac_Immune,contiguous,-0.4098124098124098,45.0
P4,score_Estrogen_response,contiguous,0.5131497956878169,45.0
P4,score_Proliferation,contiguous,0.02867327509542511,45.0
P4,score_T_cell_activity,contiguous,-0.018238157775184637,45.0
P4,score_Myeloid_inflammation,contiguous,-0.09851195304505589,45.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,45.0
P4,frac_Tumour,contiguous,0.1904761904761905,46.0
P4,frac_Immune,contiguous,-0.4069264069264069,46.0
P4,score_Estrogen_response,contiguous,0.17468175907618716,46.0
P4,score_Proliferation,contiguous,-0.018403545648715353,46.0
P4,score_T_cell_activity,contiguous,0.009844009134672803,46.0
P4,score_Myeloid_inflammation,contiguous,0.06921008807773607,46.0
P4,tumour_immune_contact,contiguous,-0.8210678210678211,46.0
P4,frac_Tumour,contiguous,0.4069264069264069,47.0
P4,frac_Immune,contiguous,-0.3852813852813853,47.0
P4,score_Estrogen_response,contiguous,0.6622626161702072,47.0
P4,score_Proliferation,contiguous,0.015596832017104868,47.0
P4,score_T_cell_activity,contiguous,-0.018464310108863426,47.0
P4,score_Myeloid_inflammation,contiguous,-0.12345197233998365,47.0
P4,tumour_immune_contact,contiguous,-0.7763347763347763,47.0
P4,frac_Tumour,contiguous,-0.05339105339105338,48.0
P4,frac_Immune,contiguous,0.05339105339105338,48.0
P4,score_Estrogen_response,contiguous,0.15684540420812781,48.0
P4,score_Proliferation,contiguous,-0.06585024688281406,48.0
P4,score_T_cell_activity,contiguous,0.033823938071296265,48.0
P4,score_Myeloid_inflammation,contiguous,0.12840943551986947,48.0
P4,tumour_immune_contact,contiguous,-0.15440115440115432,48.0
P4,frac_Tumour,contiguous,0.023088023088023102,49.0
P4,frac_Immune,contiguous,-0.08225108225108224,49.0
P4,score_Estrogen_response,contiguous,0.3130081844015943,49.0
P4,score_Proliferation,contiguous,-0.05186093045274158,49.0
P4,score_T_cell_activity,contiguous,0.019422400582852994,49.0
P4,score_Myeloid_inflammation,contiguous,0.08424891956302616,49.0
P4,tumour_immune_contact,contiguous,-0.32178932178932174,49.0
P4,frac_Tumour,contiguous,0.38528138528138534,50.0
P4,frac_Immune,contiguous,-0.41125541125541126,50.0
P4,score_Estrogen_response,contiguous,0.41225217094272937,50.0
P4,score_Proliferation,contiguous,0.03223456182571712,50.0
P4,score_T_cell_activity,contiguous,-0.014285999549247157,50.0
P4,score_Myeloid_inflammation,contiguous,-0.07840774253840095,50.0
P4,tumour_immune_contact,contiguous,-0.8383838383838383,50.0
P4,frac_Tumour,contiguous,0.13275613275613277,51.0
P4,frac_Immune,contiguous,-0.14430014430014432,51.0
P4,score_Estrogen_response,contiguous,0.4087632668204869,51.0
P4,score_Proliferation,contiguous,-0.04334101635365334,51.0
P4,score_T_cell_activity,contiguous,0.0166179870205695,51.0
P4,score_Myeloid_inflammation,contiguous,0.06024845774835182,51.0
P4,tumour_immune_contact,contiguous,-0.42279942279942273,51.0
P4,frac_Tumour,contiguous,0.3997113997113998,52.0
P4,frac_Immune,contiguous,-0.4098124098124098,52.0
P4,score_Estrogen_response,contiguous,0.5227830778374997,52.0
P4,score_Proliferation,contiguous,0.031894590674799765,52.0
P4,score_T_cell_activity,contiguous,-0.01694065889273372,52.0
P4,score_Myeloid_inflammation,contiguous,-0.09556582484237364,52.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,52.0
P4,frac_Tumour,contiguous,0.37518037518037517,53.0
P4,frac_Immune,contiguous,-0.3694083694083694,53.0
P4,score_Estrogen_response,contiguous,0.5415203802279737,53.0
P4,score_Proliferation,contiguous,0.011026865351242036,53.0
P4,score_T_cell_activity,contiguous,-0.017011335392917642,53.0
P4,score_Myeloid_inflammation,contiguous,-0.08629484981586136,53.0
P4,tumour_immune_contact,contiguous,-0.7229437229437229,53.0
P4,frac_Tumour,contiguous,0.2727272727272727,54.0
P4,frac_Immune,contiguous,-0.4083694083694084,54.0
P4,score_Estrogen_response,contiguous,0.31750107228327645,54.0
P4,score_Proliferation,contiguous,-0.003349298444374529,54.0
P4,score_T_cell_activity,contiguous,0.00010621395796532812,54.0
P4,score_Myeloid_inflammation,contiguous,0.04455860112629117,54.0
P4,tumour_immune_contact,contiguous,-0.8268398268398268,54.0
P4,frac_Tumour,contiguous,0.39682539682539686,55.0
P4,frac_Immune,contiguous,-0.4098124098124098,55.0
P4,score_Estrogen_response,contiguous,0.4902487294584557,55.0
P4,score_Proliferation,contiguous,0.03448785401302258,55.0
P4,score_T_cell_activity,contiguous,-0.019272676513494135,55.0
P4,score_Myeloid_inflammation,contiguous,-0.09547519307278665,55.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,55.0
P4,frac_Tumour,contiguous,-0.07503607503607503,56.0
P4,frac_Immune,contiguous,-0.19191919191919193,56.0
P4,score_Estrogen_response,contiguous,0.33272988770249684,56.0
P4,score_Proliferation,contiguous,-0.05555554265707961,56.0
P4,score_T_cell_activity,contiguous,0.009968362279956358,56.0
P4,score_Myeloid_inflammation,contiguous,0.04490944566067843,56.0
P4,tumour_immune_contact,contiguous,-0.42568542568542567,56.0
P4,frac_Tumour,contiguous,0.4877344877344878,57.0
P4,frac_Immune,contiguous,-0.4054834054834055,57.0
P4,score_Estrogen_response,contiguous,0.584666909317086,57.0
P4,score_Proliferation,contiguous,0.04693558875419744,57.0
P4,score_T_cell_activity,contiguous,-0.024127626190541204,57.0
P4,score_Myeloid_inflammation,contiguous,-0.13080837126654604,57.0
P4,tumour_immune_contact,contiguous,-0.8181818181818181,57.0
P4,frac_Tumour,contiguous,0.3492063492063492,58.0
P4,frac_Immune,contiguous,-0.3795093795093795,58.0
P4,score_Estrogen_response,contiguous,0.6137810073391534,58.0
P4,score_Proliferation,contiguous,0.010515429247682747,58.0
P4,score_T_cell_activity,contiguous,-0.015853061228637225,58.0
P4,score_Myeloid_inflammation,contiguous,-0.10497014051710374,58.0
P4,tumour_immune_contact,contiguous,-0.7532467532467532,58.0
P4,frac_Tumour,contiguous,-0.06493506493506493,59.0
P4,frac_Immune,contiguous,0.054834054834054846,59.0
P4,score_Estrogen_response,contiguous,0.1544315291469438,59.0
P4,score_Proliferation,contiguous,-0.06339505266608954,59.0
P4,score_T_cell_activity,contiguous,0.03362062797401026,59.0
P4,score_Myeloid_inflammation,contiguous,0.11832366009476514,59.0
P4,tumour_immune_contact,contiguous,-0.15728715728715725,59.0
P4,frac_Tumour,contiguous,0.24675324675324675,60.0
P4,frac_Immune,contiguous,-0.4098124098124098,60.0
P4,score_Estrogen_response,contiguous,0.19423550064567718,60.0
P4,score_Proliferation,contiguous,0.010234234630688155,60.0
P4,score_T_cell_activity,contiguous,-0.004693370268437954,60.0
P4,score_Myeloid_inflammation,contiguous,0.008288849112777413,60.0
P4,tumour_immune_contact,contiguous,-0.8354978354978354,60.0
P4,frac_Tumour,contiguous,-0.038961038961038946,61.0
P4,frac_Immune,contiguous,-0.16594516594516595,61.0
P4,score_Estrogen_response,contiguous,0.31386054757898274,61.0
