gene,mean,median,I_Q25,count
FBRSL1,0.014937842341265346,0.016966253847941495,-0.00876010585697563,14
ZBED5,0.014936160294280253,0.0066863907782975,0.0013687502971127675,14
SLC22A17,0.01493542754836103,0.01065797912926542,-0.003675294867308712,14
SLC30A3,0.014932943462848887,-0.0034586566779713787,,13
PPP2CB,0.014926238179634592,0.012619031353050706,0.008693797906544488,14
OR2M4,0.014925949060118725,-0.002014785513330356,,13
TOR2A,0.014925853317172283,0.0049062309473229815,-0.0037518191062007565,14
SLIRP,0.014925509722464462,0.006925117137266051,-0.0069470742272783916,14
PBDC1,0.014923292331374146,0.014931775344511913,0.0018293220125109322,14
TMEM237,0.014920057857433907,0.01544831545381656,0.003051880652567126,14
IMP3,0.014918253809502777,0.013700715477056539,-0.001276146307252042,14
DDHD2,0.01491018673754774,0.007621800848587738,-0.007982962943492081,14
LINS1,0.014909455696498309,0.00688727060549625,0.0015498798785913994,14
DEPDC1,0.014908757328877,-0.002577625998834829,,13
CST6,0.014906308314217494,-0.0014668956076741891,,13
C14orf28,0.01490417792684343,0.009497729563685437,0.006426549882604705,14
RNF151,0.014900430356970232,-0.0026434144045923372,-0.0035433200613341383,14
ACP1,0.014896377625938156,0.01329381532344713,-0.005989601819002426,14
CEP295NL,0.014895242289825016,0.0020468238656921474,-0.0036314025781083656,14
HOXD8,0.014892545675781212,0.005844685647214382,-0.0066390321527204175,14
MANSC1,0.014891036405645338,0.011576517269197884,-0.004103926269677966,14
POU5F2,0.014888993445690604,0.013608361275122974,0.004347540305194575,14
CDAN1,0.014883548265703862,0.004689883681734156,-0.00037672524068041555,14
ZNF347,0.014882596064609982,0.000996757362857884,-0.0043872039554865684,14
CUL9,0.01487234964205532,0.01663810124743035,0.0011089666517794053,14
SOCS7,0.01487166745130684,0.01261336273499835,-0.00084354708691236,14
MFSD11,0.01486907035405684,0.012737466547770809,-0.0007211229173387408,14
NICN1,0.014868671657545204,0.010169010844497253,-0.012497479378529368,14
MAGEH1,0.014865229249948793,0.022599718706691266,-0.007040207757914137,14
SYNE1,0.014863446565091585,0.0040011645425425775,-0.004526241856219668,14
PITPNM1,0.014859116886109665,0.018094278283343194,-0.005515271069821642,14
DARS2,0.014856523554270015,0.008469889141482861,-0.0009071535235155314,14
NR6A1,0.014847209232526323,0.0045669537263215865,-0.001892924170604497,14
MOCS3,0.014846560096757291,-0.0012836381590166828,-0.009832040390440343,14
MZF1,0.014840380972736975,0.01810651741618994,-0.0004975494044023561,14
MVB12A,0.014838014513337954,0.008100332792541996,0.000638459635920501,14
ABRAXAS1,0.014830028899268226,0.019425804350577093,-0.0021160062720974116,14
GMFB,0.014829984124725578,0.0024933204312088254,,13
HOXA5,0.014828153803124813,0.013330954300132935,-0.003253970933519034,14
ZNF566,0.014826088619607287,0.01567515886922438,-0.00027503334145979376,14
TRMT5,0.01482457426436049,0.002438324601266127,-0.005688612759435694,14
CHCHD7,0.014823159554027684,0.009317548743855254,-0.0007387980214068193,14
KLHL11,0.014822807753567183,0.00991385805358616,-0.005114546570300285,14
RPA3,0.014819339242995276,-0.0009821088225962827,,13
SOX17,0.014818808014259211,-0.0004461719753518559,-0.006848220096472782,14
MDGA1,0.01481512462602245,0.006384783880095863,-0.0014448163324273233,14
PRR19,0.01481214619504399,-0.002421138497301848,-0.005898954917829441,14
MDC1,0.01480873949393833,0.012599575616053151,-0.0010613414542388275,14
IFNL1,0.01480795589233733,-0.0021260645503071948,,13
TMEM177,0.014806970674399617,-0.0018822026771191293,-0.005731532135812501,14
FNDC3A,0.014806585673671423,0.019966730304250592,0.006008655863459338,14
KRTAP26-1,0.014804583445277637,-0.0013558507871212458,,12
JAZF1,0.014801510369249591,0.01631105717539665,0.0009711996525858718,14
GCAT,0.01479959634390739,0.00849431896414865,,13
WNT8B,0.01479252682603499,-0.0015917359752931955,,12
PROSER3,0.014790587691124627,0.012193941041634026,-0.00040107551257369213,14
RELN,0.01478889909983594,-0.0011112643393272662,,13
FIGNL1,0.014784282040385927,0.00440716374197425,-0.0018785015533722227,14
NLE1,0.014783834237539645,0.01185675366235499,0.003179058643902528,14
DTWD2,0.014780351780620449,0.010917769191336349,-0.0025243854974282575,14
HBEGF,0.014778730361435167,-0.0007854872298309286,,13
S1PR2,0.014773343356937516,0.013275972759131442,0.005276585170890441,14
NECTIN3,0.014768506331269443,0.011362047773039043,-0.004315741661472907,14
CD2BP2,0.014765899466615178,0.010800579277063911,0.004082728046373582,14
NKG7,0.014764858599103552,0.011668919851834512,-0.0018394256808995178,14
PLA2G4B,0.01476346198203994,0.020009746281583335,-0.006496706857765672,14
HMBS,0.014762561351225913,0.01509209256662365,0.001326535783128636,14
HAMP,0.014762052137878273,0.006406951096756022,-0.0010015745440906131,14
JMY,0.01475991084138554,0.004055411624960401,-0.00454034062804633,14
ZSWIM4,0.014757897098031377,0.008491831002215663,-0.0013787240202151512,14
C10orf82,0.014752002159701282,-0.0007412593352900604,-0.0020461870905023687,14
WDCP,0.014751424800343133,0.0002356303694987313,-0.006942425561794339,14
PNOC,0.014750228472323022,-0.002717107245561632,-0.00392937472664808,14
CD80,0.014749772972598899,0.004129697521212131,-0.0028499570447420137,14
NKIRAS2,0.014746407311681657,0.00636632276310965,0.00040593055017458047,14
MTFR1,0.01473902160201534,0.006309736096876123,-0.0016440472527671733,14
TMEM100,0.014736424580324611,0.00898285961015574,-0.0038312437823594253,14
SDF2,0.014735494095866624,0.018023732607236827,0.0045474863192491565,14
DNAJC30,0.014732922541431893,0.012741488860878603,-0.0018504055377129816,14
CMTR2,0.014726889208368454,0.007215401916557574,-0.004672652828304718,14
SDHAF4,0.014726026374574142,0.016938678087966844,-0.0029970608754900417,14
ZNF665,0.014722598204283384,0.007029250787881739,-0.0028438573708152357,14
RPIA,0.014721444747715076,0.014946437899878479,-8.580546363012149e-05,14
MFSD5,0.014717539019664976,0.009203891777387719,-0.005687781918656012,14
LHX4,0.014716283774128284,-0.002224350464475607,,12
LRRC37A3,0.014713217540397143,0.007186914238165573,-0.0014875527011207108,14
SLC25A44,0.014704874417888845,0.009293794004854777,0.00370463516039931,14
DCUN1D3,0.014704296530687323,0.02186239605118831,0.01140608670556338,14
TMEM61,0.014703062763167603,-0.0019186062576732757,-0.0031075765925150526,14
TMEM101,0.014702363742649978,0.021702149732534502,0.0001431636569835314,14
CAPN3,0.01470095296155724,0.01411545638352268,0.006979195570743691,14
GRAMD1C,0.01470046825082487,0.003317332262765174,,13
DERPC,0.014695978386525328,-0.0016588181809702813,-0.005425374957813621,14
ZNF316,0.014693731038193446,0.016228976245935396,0.00760281264890905,14
GIT1,0.014690737125448994,0.01656518388197592,0.003403529144662764,14
SGMS2,0.014688997890018082,0.005121394507429688,-0.004664923415342411,14
GPR174,0.014684735894595487,-0.0019069430345152647,-0.003831260522580571,14
LMLN,0.01468357465660877,0.007027874350368996,-0.0032493753897758033,14
RWDD2B,0.014682581580000678,0.010603230536648451,-0.001817361082160624,14
DDTL,0.014681977917452314,0.015959182960970788,,13
FUZ,0.01467602641625441,0.0039389730800387665,-0.0072415070184267995,14
RGP1,0.014675460104019985,0.013595754480530447,0.006696140650858115,14
PMIS2,0.014665307205741399,-0.001102066678834986,,12
EFCC1,0.014664504331319732,0.011359488164801364,-0.006026020867795684,14
SIAE,0.014659166079424796,0.003621365607618816,-0.00012959382833895752,14
SLC35F3,0.014656945193459755,-0.001442276006144102,,11
FAM204A,0.014651165190116467,0.013984216005839462,0.0008106932325645978,14
OSCAR,0.014645769073343686,0.003280234991287161,-0.0064515235530384005,14
MTAP,0.014643785775820808,0.016117601528186712,-0.00489416968359634,14
FAM161A,0.014637873380834903,0.00585797538473719,-0.0032152057777142147,14
TLR3,0.014631300316913448,-0.000757053051235498,-0.00351554046867578,14
LONRF1,0.014628462177593072,0.01677246512455403,-0.00019633087977763398,14
ZNF485,0.014627324109277738,-0.0009865809509344845,-0.006036172073435404,14
WNT7B,0.014621596779762344,0.003056226912088572,-0.004182502454135687,14
CCDC137,0.014621024816396457,0.009374088471262391,0.000998767136781289,14
TMEM186,0.014618695818565553,0.004299862453256403,-0.008510740308012684,14
ZNF169,0.014614364767063836,0.019699069428001936,2.1916346603605705e-05,14
RAMAC,0.014611753011357751,-0.0007157411570988126,,13
GLRB,0.014591959463063535,0.0034537503076699557,-0.0042252119834644535,14
IPO8,0.014589524503555176,0.0022107255646973364,-0.009370243426237173,14
ABHD14B,0.014581661893707997,0.011700878203107157,0.006586629247838318,14
MUC7,0.014579746325896557,0.011355148461353035,,12
MEX3A,0.014574985172788659,0.010572822172962435,-0.003573175963331115,14
NFAM1,0.014573170867661875,0.006585795911659335,-0.004381159160210957,14
ARL8B,0.014571039473328913,0.01590099966313336,0.0069652956365178756,14
RDH10,0.014570687688915965,0.018445161721241443,-0.0034263939507939113,14
TRPV2,0.014570422765922924,-0.002973132155873713,-0.007999170926566582,14
CDK20,0.0145690699711124,-0.0002267278365251273,-0.008365900722575417,14
IL12RB1,0.014566114636551905,-0.0009366006461929312,-0.002507293832236616,14
DCLRE1A,0.014562652387514047,-0.002201923967709675,-0.006637745786123139,14
PAAF1,0.014559527397278987,0.007179086353643454,-0.005977446668893021,14
PRMT9,0.014557422202224455,0.003131589472912064,-0.00449641020134717,14
EMC9,0.014557267642076942,0.006288450335864027,-0.00963005801385315,14
ADORA2B,0.014544862471127155,0.004221616728931463,-0.003021426203057511,14
STAM,0.014543705443432765,0.019018023052925687,0.00041894356812098967,14
PEX12,0.014542121100099475,0.0007830080724192802,-0.005044105746090583,14
PLPPR2,0.01453970683514611,0.01678776491521923,-0.0014439186193314153,14
PNMA8A,0.014532242944217852,-0.0015358025225772948,,13
EFCAB7,0.014530978538464936,-0.0014245670125878605,-0.006782757549602997,14
PRRT2,0.01452497909185595,0.021554417255614793,-0.006912981260078263,14
TMEM161A,0.01452133428963041,0.012536145643155892,0.006908881017135947,14
NCDN,0.014520080535109472,0.011825822291533419,0.0027861669088437334,14
SLC66A3,0.014518292621467607,0.013064421154271921,0.002110531953033231,14
GXYLT1,0.014518030418052273,0.00278737633118919,-0.002285967586412401,14
DAAM1,0.014517018838531778,0.011361155426997067,0.0068176749617941965,14
OGG1,0.014514466440285588,0.010405711873393907,-0.009971245373225598,14
DSTYK,0.014513351974521024,0.004912264529127036,-0.00961050978248204,14
TMEM214,0.014512999545719248,0.012399882640505813,0.0014965863136715623,14
TRIM21,0.01450305335186884,0.015541541100998153,-0.0029838103100994994,14
MAP1S,0.014497320950231717,0.013317546457946541,0.007175366609848827,14
NLRP7,0.014495520960076624,-0.0007367385776986118,,10
CAMK2G,0.014493344984096887,0.00764079090111228,-0.007010269878988375,14
EXOSC10,0.014489144508785771,0.01483258656215745,0.0015381616107173698,14
SLC6A5,0.01448186871310994,-0.0028172912328270736,,13
SNTB2,0.014480641010313282,0.012606159843644348,0.004853851645654208,14
ZNF335,0.014476791087651004,0.010811020503500768,0.0021450445362101865,14
AURKA,0.014475283995159694,-0.002215334472418483,,12
DSCC1,0.014473334748044365,-0.0013070978216495554,-0.00606405589020215,14
TEKT2,0.014472799973526797,0.0015876312139372123,-0.004018254346659277,14
SLC26A6,0.0144721694233056,0.01622848117699262,0.003486643536717171,14
CCDC157,0.014471346739692848,0.005392298613237626,-0.0018101996059548446,14
MSRB1,0.01446944228303579,0.004899480965152201,-0.005282797971876288,14
PAK1,0.014468776295936837,0.012775188114965986,0.0002961427010295854,14
NCAM2,0.0144672482470806,0.002950094083990483,-0.00513281963971492,14
GSC,0.014462946785093684,0.010303251129917266,-0.004091594677609774,14
SAMD15,0.014462867550616237,-0.00017614083481554534,-0.0028247735014168907,14
TRIP4,0.014462458399860673,0.020053582643245332,0.001840510292443909,14
RYR3,0.014462381457516346,-0.0021290771274219524,,12
ABCF3,0.014460063731194392,0.015070060170873329,0.0033164567490712666,14
DNM3,0.014459300789180353,0.012164380067064573,-0.0048200006072964,14
ZC3H6,0.014456621453273049,0.013066619105048312,-0.00011020681521454329,14
CDC42BPB,0.014450359254448696,0.013501801978718097,-0.00557514184198758,14
NLRP2,0.014448240832772354,0.001101876342594844,,12
ZNF670,0.014446989110443623,0.0021915786933770403,,13
LRRC4C,0.01444338188815675,0.007593528790399727,-0.0029429168044435273,14
SNRPN,0.01443659937049728,0.008029462983195922,0.0023741458525128826,14
CABLES2,0.014435418766079898,0.006644200096963333,0.002036492645756894,14
BMP8A,0.01442847345076568,0.004172635172828837,-0.005406416188574072,14
CDH2,0.014426905870241877,0.00014204729571472822,-0.002725940504507869,14
CDHR3,0.014423234399967655,-0.0009126081861827865,-0.0024673350588428756,14
EGFLAM,0.014422102194780906,0.008077588667860593,-0.0061611084681052015,14
NUDT8,0.014421433429089954,0.002894569471736014,-0.004537775701626773,14
CCDC121,0.014418305860963569,0.005205094068876081,-0.0032692173796670465,14
HARS,0.01441776983788223,0.01030479459076616,0.00035426205219174847,14
CEP104,0.014415122510651471,0.008786935561299107,-0.005444728963444232,14
CD200,0.014412763636703206,0.00680701629571418,,13
PDGFB,0.014403145962569202,0.013376142348600293,-0.009997731911170826,14
ZNF200,0.014400885600621225,0.012330130792381542,-0.00040102393883115965,14
CFAP20,0.014400790677434648,0.005227184927464407,-0.001989461572557258,14
ZNF609,0.014395321672797345,0.009698348949687189,0.003513185943796265,14
SAMD3,0.014391796253539493,0.007974318624000755,-0.005293361771791784,14
PRR11,0.014391620146434256,-0.0008653617958594773,,12
QPCT,0.014390318179951064,-0.0020164559238500567,-0.00741738244721599,14
KRTAP19-6,0.014390045431651982,-0.0013151113803830054,,11
TKT,0.014388966823158633,0.009204981991852655,0.0036810388758533206,14
PRKAR1B,0.014382121019780035,0.008127177576971054,-0.0024812972430395108,14
TMPRSS13,0.014379970171148452,0.005562730234655976,-0.004500013423236564,14
C1orf174,0.014377205912716004,0.012962516920048222,-0.004896764620621692,14
CDC23,0.014376946310006893,0.011069934329913636,-0.005128400990487447,14
PPCDC,0.014372703861578308,0.0073710550649764605,-0.0020227795678713946,14
CD3G,0.014369469009944078,5.3752851678747935e-05,-0.00245732771557595,14
CCDC65,0.014368658237444399,-0.001610505970434128,-0.0022964962948902523,14
GATC,0.01436103436706967,0.011274369129698045,-0.002742908918011881,14
JAM3,0.014358984944687462,0.013168683159098478,-0.0030672595514733363,14
CASQ1,0.014357031089923705,0.0022877894967732785,-0.004900442193036671,14
UBE2E2,0.014354712057154403,0.016993120663906725,0.009525028905043864,14
BOLA3,0.014350879551288177,0.014425353096295501,-0.005410957947211271,14
EBP,0.014350307241643453,0.007367778465823519,-0.006920213346377015,14
SHOC1,0.014338247699098396,-0.001797013280245954,,11
PHLDA3,0.01433721656893614,0.00930439663392094,0.004583073011349764,14
TCP11L2,0.014333703965302569,0.01368292070679171,-0.013179549332495578,14
HACD1,0.014322336292666894,-0.003054942583232953,,13
LRRC40,0.014316388465430967,0.01578731231715254,-0.0035570644532928056,14
RBM42,0.014315748171180146,0.011327427550409466,-0.0012649886119471534,14
CD8A,0.014314797689938428,-0.0016545458682837473,-0.006003923900557436,14
SELL,0.014313334671161323,-0.0014685752560185334,-0.00933655030946817,14
RELT,0.014312143454468578,0.013453102905205173,0.005394367188232381,14
SLC2A8,0.01431046466622847,-0.0013384449276000795,-0.007733757459756077,14
DERL2,0.014308474568007377,0.0014517603182672622,-0.007123004493387,14
CCDC59,0.014303328815249415,-0.00029088049682696583,-0.006876216860396406,14
SHISAL2A,0.01430279274289365,-0.002137352718418856,-0.003951189051338156,14
SERPINB8,0.014302744951432553,0.014157819136502589,-0.006308092478106386,14
MFSD12,0.014296111126231867,0.0039017436327605922,-0.009445331336568113,14
PPAT,0.014293560471164994,0.0033209580719425766,-0.0025477729632714333,14
VN1R1,0.014292985774837822,0.002067337507339266,-0.004322842405667059,14
AKT1S1,0.014288021165985107,0.011427661381968938,-0.001760505629524802,14
MDN1,0.014284227481338393,0.015233037829047585,0.0019377138231120314,14
ZBTB22,0.01428292912329669,0.017131027329629685,0.004648301872478137,14
GNAT3,0.014282473471770508,-0.0006560416965303041,,11
YDJC,0.014277555251414855,0.005962311985508537,0.0021479857996838025,14
PIK3C3,0.014272527775524879,0.015823136286657154,-0.002457431602426744,14
LZTR1,0.014269997226787148,0.009503013755287153,-0.0011064292386180983,14
MIB2,0.014269367821668686,0.017123856649268677,-0.0008504637625846032,14
SSBP3,0.014268465466726218,0.013201642108931017,-0.002603528740747572,14
ZNF30,0.01426727881969475,0.003725595045471043,-0.0027166024045136455,14
MSI1,0.01426710672526917,-0.0007972299226548434,-0.002093333244781217,14
WDR4,0.014264820523917199,0.010926875073397645,-0.004883281758682545,14
FRMPD2,0.014258516634390624,-0.0008155580471132612,,13
KLF12,0.014255758424305593,-0.0044802147677584095,-0.010357138490694008,14
USP6NL,0.014255323450039338,0.007519405487390461,0.0010678610866374516,14
UBE4B,0.014254370815259168,0.010894927298185579,0.0024518797198283,14
